Time,Spacecraft Clock,MAG ID,Br,Bt,Bn,Bmag,Average Bmag,Delta,Lambda,RMS Br,RMS Bt,RMS Bn,NPTS,DFLAG
1979-03-08T16:27:56.462,16484:53:001,1,   -6.250,   -4.791,   -1.831,    8.085,    8.133,-13.088,217.472,   0.248,   0.620,   0.582, 5,"""        """
1979-03-08T16:28:44.462,16484:54:001,1,   -4.252,   -3.101,   -0.204,    5.267,    5.511, -2.220,216.107,   2.053,   2.499,   0.451, 5,"""        """
1979-03-08T16:29:32.462,16484:55:001,1,    0.923,    0.474,    0.038,    1.038,    1.670,  2.119, 27.191,   1.064,   0.993,   0.200, 5,"""        """
1979-03-08T16:30:20.463,16484:56:001,1,   -2.331,   -0.757,    0.003,    2.451,    2.613,  0.068,197.998,   1.426,   0.346,   0.560, 5,"""        """
1979-03-08T16:31:08.463,16484:57:001,1,   -6.485,   -3.169,   -1.406,    7.354,    7.453,-11.025,206.046,   0.430,   1.117,   0.802, 5,"""        """
1979-03-08T16:31:56.463,16484:58:001,1,   -6.933,   -4.562,   -0.394,    8.309,    8.309, -2.721,213.349,   0.079,   0.050,   0.118, 5,"""        """
1979-03-08T16:32:44.463,16484:59:001,1,   -7.000,   -4.415,   -0.474,    8.289,    8.291, -3.275,212.244,   0.070,   0.116,   0.063, 5,"""        """
1979-03-08T16:33:32.463,16485:00:001,1,   -6.974,   -4.262,   -0.710,    8.204,    8.204, -4.963,211.434,   0.040,   0.054,   0.071, 5,"""        """
1979-03-08T16:34:20.463,16485:01:001,1,   -6.825,   -4.239,   -0.674,    8.063,    8.063, -4.793,211.842,   0.027,   0.043,   0.038, 5,"""        """
1979-03-08T16:35:08.463,16485:02:001,1,   -6.680,   -4.253,   -0.613,    7.943,    7.944, -4.424,212.481,   0.108,   0.040,   0.114, 5,"""        """
1979-03-08T16:35:56.463,16485:03:001,1,   -6.513,   -4.514,   -0.109,    7.925,    7.929, -0.790,214.727,   0.102,   0.037,   0.225, 5,"""        """
1979-03-08T16:36:44.463,16485:04:001,1,   -6.813,   -4.254,    0.135,    8.033,    8.036,  0.962,211.982,   0.081,   0.140,   0.130, 5,"""        """
1979-03-08T16:37:32.463,16485:05:001,1,   -6.803,   -4.087,   -0.159,    7.938,    7.939, -1.150,210.997,   0.051,   0.028,   0.028, 5,"""        """
1979-03-08T16:38:20.463,16485:06:001,1,   -6.840,   -4.001,   -0.213,    7.928,    7.928, -1.537,210.326,   0.049,   0.062,   0.019, 5,"""        """
1979-03-08T16:39:08.464,16485:07:001,1,   -6.950,   -4.070,   -0.301,    8.060,    8.060, -2.143,210.350,   0.052,   0.040,   0.032, 5,"""        """
1979-03-08T16:39:56.464,16485:08:001,1,   -7.058,   -3.929,   -0.484,    8.093,    8.093, -3.429,209.105,   0.020,   0.110,   0.058, 5,"""        """
1979-03-08T16:40:44.464,16485:09:001,1,   -6.905,   -3.601,   -0.607,    7.812,    7.812, -4.454,207.543,   0.069,   0.050,   0.081, 5,"""        """
1979-03-08T16:41:32.464,16485:10:001,1,   -6.784,   -3.708,   -0.863,    7.779,    7.780, -6.372,208.659,   0.031,   0.074,   0.100, 5,"""        """
1979-03-08T16:42:20.464,16485:11:001,1,   -6.538,   -3.834,   -1.202,    7.674,    7.677, -9.008,210.390,   0.163,   0.110,   0.043, 5,"""        """
1979-03-08T16:43:08.464,16485:12:001,1,   -6.193,   -4.270,   -0.812,    7.566,    7.568, -6.159,214.584,   0.041,   0.046,   0.174, 5,"""        """
1979-03-08T16:43:56.464,16485:13:001,1,   -6.304,   -4.149,   -0.132,    7.548,    7.552, -1.003,213.352,   0.116,   0.179,   0.120, 5,"""        """
1979-03-08T16:44:44.464,16485:14:001,1,   -6.458,   -3.587,   -0.306,    7.394,    7.396, -2.370,209.052,   0.012,   0.163,   0.075, 5,"""        """
1979-03-08T16:45:32.464,16485:15:001,1,   -6.512,   -3.522,   -0.510,    7.421,    7.424, -3.940,208.405,   0.037,   0.044,   0.192, 5,"""        """
1979-03-08T16:46:20.464,16485:16:001,1,   -6.404,   -3.568,   -0.783,    7.373,    7.373, -6.095,209.122,   0.024,   0.040,   0.061, 5,"""        """
1979-03-08T16:47:08.465,16485:17:001,1,   -6.435,   -3.522,   -0.535,    7.355,    7.356, -4.172,208.698,   0.023,   0.068,   0.047, 5,"""        """
1979-03-08T16:47:56.465,16485:18:001,1,   -6.517,   -3.660,   -0.601,    7.498,    7.499, -4.596,209.317,   0.078,   0.038,   0.116, 5,"""        """
1979-03-08T16:48:44.465,16485:19:001,1,   -6.276,   -3.363,   -0.313,    7.127,    7.128, -2.514,208.189,   0.056,   0.063,   0.089, 5,"""        """
1979-03-08T16:49:32.465,16485:20:001,1,   -6.390,   -3.043,   -0.505,    7.096,    7.097, -4.082,205.463,   0.050,   0.072,   0.030, 5,"""        """
1979-03-08T16:50:20.465,16485:21:001,1,   -6.350,   -3.022,   -0.726,    7.070,    7.070, -5.898,205.447,   0.060,   0.021,   0.073, 5,"""        """
1979-03-08T16:51:08.465,16485:22:001,1,   -6.405,   -2.793,   -0.747,    7.027,    7.028, -6.100,203.558,   0.033,   0.103,   0.034, 5,"""        """
1979-03-08T16:51:56.465,16485:23:001,1,   -6.422,   -3.178,   -0.964,    7.229,    7.239, -7.666,206.328,   0.028,   0.241,   0.308, 5,"""        """
1979-03-08T16:52:44.465,16485:24:001,1,   -6.412,   -3.185,   -1.705,    7.360,    7.363,-13.396,206.415,   0.045,   0.165,   0.157, 5,"""        """
1979-03-08T16:53:32.465,16485:25:001,1,   -5.607,   -2.451,   -2.508,    6.613,    6.623,-22.288,203.616,   0.328,   0.192,   0.234, 5,"""        """
1979-03-08T16:54:20.465,16485:26:001,1,   -5.399,   -2.715,   -1.441,    6.212,    6.224,-13.410,206.697,   0.205,   0.221,   0.254, 5,"""        """
1979-03-08T16:55:08.465,16485:27:001,1,   -5.705,   -2.032,   -1.926,    6.355,    6.366,-17.640,199.600,   0.085,   0.111,   0.349, 5,"""        """
1979-03-08T16:55:56.466,16485:28:001,1,   -5.194,   -2.323,   -2.776,    6.331,    6.333,-26.008,204.096,   0.120,   0.103,   0.090, 5,"""        """
1979-03-08T16:56:44.466,16485:29:001,1,   -4.914,   -2.439,   -2.837,    6.175,    6.176,-27.344,206.394,   0.057,   0.057,   0.092, 5,"""        """
1979-03-08T16:57:32.466,16485:30:001,1,   -5.096,   -2.449,   -3.047,    6.422,    6.423,-28.319,205.668,   0.088,   0.067,   0.168, 5,"""        """
1979-03-08T16:58:20.466,16485:31:001,1,   -5.172,   -2.759,   -2.855,    6.520,    6.523,-25.967,208.076,   0.084,   0.123,   0.151, 5,"""        """
1979-03-08T16:59:08.466,16485:32:001,1,   -5.172,   -3.492,   -2.749,    6.819,    6.828,-23.777,214.025,   0.074,   0.342,   0.172, 5,"""        """
1979-03-08T16:59:56.466,16485:33:001,1,   -5.080,   -3.757,   -2.476,    6.787,    6.788,-21.400,216.486,   0.039,   0.138,   0.100, 5,"""        """
1979-03-08T17:00:44.466,16485:34:001,1,   -4.941,   -4.400,   -2.433,    7.049,    7.070,-20.193,221.683,   0.185,   0.415,   0.304, 5,"""        """
1979-03-08T17:01:32.466,16485:35:001,1,   -3.409,   -0.713,   -0.466,    3.514,    3.606, -7.624,191.808,   1.356,   0.664,   0.384, 5,"""        """
1979-03-08T17:02:20.466,16485:36:001,1,   -5.424,   -3.229,   -3.068,    7.019,    7.046,-25.923,210.765,   0.351,   0.807,   0.159, 5,"""        """
1979-03-08T17:03:08.466,16485:37:001,1,   -5.869,   -3.847,   -2.682,    7.512,    7.535,-20.917,213.245,   0.346,   0.428,   0.240, 5,"""        """
1979-03-08T17:03:56.467,16485:38:001,1,   -5.270,   -3.897,   -3.354,    7.363,    7.366,-27.102,216.484,   0.129,   0.088,   0.137, 5,"""        """
1979-03-08T17:04:44.467,16485:39:001,1,   -4.923,   -4.001,   -3.088,    7.056,    7.065,-25.956,219.101,   0.247,   0.297,   0.310, 5,"""        """
1979-03-08T17:05:32.467,16485:40:001,1,   -3.618,   -5.048,   -2.644,    6.750,    6.790,-23.064,234.371,   0.585,   0.445,   0.076, 5,"""        """
1979-03-08T17:06:20.467,16485:41:001,1,   -3.501,   -5.820,   -2.758,    7.331,    7.338,-22.101,238.969,   0.356,   0.032,   0.116, 5,"""        """
1979-03-08T17:07:08.467,16485:42:001,1,   -4.462,   -5.623,   -2.737,    7.683,    7.686,-20.867,231.567,   0.162,   0.113,   0.076, 5,"""        """
1979-03-08T17:07:56.467,16485:43:001,1,   -3.875,   -5.943,   -1.924,    7.351,    7.369,-15.175,236.894,   0.419,   0.232,   0.232, 5,"""        """
1979-03-08T17:08:44.467,16485:44:001,1,   -2.726,   -6.303,   -1.016,    6.942,    6.961, -8.419,246.609,   0.412,   0.121,   0.306, 5,"""        """
1979-03-08T17:09:32.467,16485:45:001,1,   -1.957,   -6.133,   -0.320,    6.446,    6.449, -2.850,252.305,   0.148,   0.102,   0.141, 5,"""        """
1979-03-08T17:10:20.467,16485:46:001,1,   -1.909,   -6.482,   -0.150,    6.759,    6.771, -1.275,253.589,   0.429,   0.169,   0.120, 5,"""        """
1979-03-08T17:11:08.467,16485:47:001,1,   -2.132,   -6.740,    0.178,    7.071,    7.078,  1.443,252.448,   0.172,   0.179,   0.223, 5,"""        """
1979-03-08T17:11:56.468,16485:48:001,1,   -2.778,   -6.257,   -0.395,    6.857,    6.859, -3.300,246.062,   0.115,   0.105,   0.103, 5,"""        """
1979-03-08T17:12:44.468,16485:49:001,1,   -2.871,   -6.302,   -0.575,    6.949,    6.953, -4.749,245.507,   0.207,   0.156,   0.065, 5,"""        """
1979-03-08T17:13:32.468,16485:50:001,1,   -2.635,   -6.812,   -0.871,    7.355,    7.356, -6.798,248.853,   0.126,   0.115,   0.075, 5,"""        """
1979-03-08T17:14:20.468,16485:51:001,1,   -3.636,   -6.642,   -1.285,    7.680,    7.697, -9.629,241.305,   0.347,   0.232,   0.304, 5,"""        """
1979-03-08T17:15:08.468,16485:52:001,1,   -5.880,   -5.719,   -2.334,    8.528,    8.539,-15.884,224.202,   0.335,   0.343,   0.157, 5,"""        """
1979-03-08T17:15:56.468,16485:53:001,1,   -5.748,   -5.780,   -2.203,    8.444,    8.448,-15.125,225.159,   0.086,   0.247,   0.097, 5,"""        """
1979-03-08T17:16:44.468,16485:54:001,1,   -5.871,   -5.468,   -1.998,    8.268,    8.269,-13.985,222.967,   0.028,   0.070,   0.052, 5,"""        """
1979-03-08T17:17:32.468,16485:55:001,1,   -5.876,   -5.449,   -2.000,    8.260,    8.260,-14.013,222.841,   0.030,   0.073,   0.016, 5,"""        """
1979-03-08T17:18:20.468,16485:56:001,1,   -6.033,   -5.086,   -1.854,    8.106,    8.107,-13.222,220.129,   0.054,   0.099,   0.056, 5,"""        """
1979-03-08T17:19:08.468,16485:57:001,1,   -6.171,   -4.755,   -1.745,    7.984,    7.984,-12.625,217.615,   0.031,   0.106,   0.031, 5,"""        """
1979-03-08T17:19:56.468,16485:58:001,1,   -6.339,   -4.559,   -1.512,    7.953,    7.955,-10.960,215.721,   0.044,   0.038,   0.139, 5,"""        """
1979-03-08T17:20:44.469,16485:59:001,1,   -6.370,   -4.562,   -1.180,    7.923,    7.924, -8.564,215.607,   0.037,   0.011,   0.076, 5,"""        """
1979-03-08T17:21:32.469,16486:00:001,1,   -6.413,   -4.553,   -1.071,    7.937,    7.937, -7.755,215.371,   0.026,   0.014,   0.060, 5,"""        """
1979-03-08T17:22:20.469,16486:01:001,1,   -6.476,   -4.538,   -0.986,    7.969,    7.969, -7.110,215.021,   0.035,   0.015,   0.055, 5,"""        """
1979-03-08T17:23:08.469,16486:02:001,1,   -6.600,   -4.553,   -0.874,    8.066,    8.066, -6.224,214.602,   0.035,   0.015,   0.021, 5,"""        """
1979-03-08T17:23:56.469,16486:03:001,1,   -6.775,   -4.522,   -0.814,    8.186,    8.187, -5.705,213.722,   0.091,   0.065,   0.032, 5,"""        """
1979-03-08T17:26:20.469,16486:06:001,1,   -7.233,   -4.146,   -0.851,    8.380,    8.380, -5.827,209.823,   0.003,   0.016,   0.036, 3,"""T       """
1979-03-08T17:27:08.469,16486:07:001,1,   -7.186,   -4.154,   -0.859,    8.345,    8.345, -5.908,210.027,   0.021,   0.016,   0.019, 5,"""        """
1979-03-08T17:27:56.469,16486:08:001,1,   -7.318,   -4.140,   -0.776,    8.444,    8.444, -5.270,209.495,   0.049,   0.017,   0.014, 5,"""        """
1979-03-08T17:28:44.470,16486:09:001,1,   -7.370,   -4.103,   -0.730,    8.466,    8.466, -4.949,209.105,   0.016,   0.038,   0.014, 5,"""        """
1979-03-08T17:29:32.470,16486:10:001,1,   -7.374,   -4.039,   -0.540,    8.425,    8.425, -3.673,208.710,   0.015,   0.030,   0.080, 5,"""        """
1979-03-08T17:30:20.470,16486:11:001,1,   -7.509,   -4.179,   -0.422,    8.604,    8.604, -2.814,209.100,   0.056,   0.044,   0.016, 5,"""        """
1979-03-08T17:31:08.470,16486:12:001,1,   -7.640,   -4.278,   -0.510,    8.771,    8.771, -3.335,209.249,   0.033,   0.014,   0.045, 5,"""        """
1979-03-08T17:31:56.470,16486:13:001,1,   -7.641,   -4.304,   -0.632,    8.793,    8.793, -4.122,209.390,   0.025,   0.020,   0.018, 5,"""        """
1979-03-08T17:32:44.470,16486:14:001,1,   -7.643,   -4.379,   -0.359,    8.816,    8.816, -2.332,209.809,   0.019,   0.017,   0.060, 5,"""        """
1979-03-08T17:33:32.470,16486:15:001,1,   -7.684,   -4.324,   -0.321,    8.823,    8.827, -2.084,209.369,   0.021,   0.052,   0.255, 5,"""        """
1979-03-08T17:34:20.470,16486:16:001,1,   -7.654,   -4.184,   -0.383,    8.731,    8.734, -2.516,208.666,   0.033,   0.047,   0.216, 5,"""        """
1979-03-08T17:35:08.470,16486:17:001,1,   -7.604,   -4.081,   -0.160,    8.631,    8.632, -1.063,208.219,   0.034,   0.024,   0.115, 5,"""        """
1979-03-08T17:35:56.470,16486:18:001,1,   -7.671,   -4.080,    0.188,    8.690,    8.691,  1.241,208.007,   0.067,   0.045,   0.135, 5,"""        """
1979-03-08T17:36:44.470,16486:19:001,1,   -7.939,   -4.082,    0.494,    8.941,    8.942,  3.170,207.211,   0.058,   0.011,   0.121, 5,"""        """
1979-03-08T17:37:32.471,16486:20:001,1,   -8.005,   -4.015,    0.900,    9.001,    9.002,  5.737,206.638,   0.026,   0.032,   0.123, 5,"""        """
1979-03-08T17:38:20.471,16486:21:001,1,   -8.100,   -3.986,    1.341,    9.127,    9.127,  8.449,206.200,   0.073,   0.037,   0.065, 5,"""        """
1979-03-08T17:39:08.471,16486:22:001,1,   -8.246,   -3.605,    2.119,    9.246,    9.251, 13.247,203.613,   0.006,   0.191,   0.233, 5,"""        """
1979-03-08T17:39:56.471,16486:23:001,1,   -7.546,   -2.548,    2.325,    8.297,    8.309, 16.272,198.655,   0.487,   0.476,   0.160, 5,"""        """
1979-03-08T17:40:44.471,16486:24:001,1,   -6.647,   -2.502,    0.916,    7.161,    7.235,  7.349,200.624,   0.173,   0.440,   0.932, 5,"""        """
1979-03-08T17:41:32.471,16486:25:001,1,   -6.944,   -2.490,   -1.480,    7.524,    7.545,-11.344,199.725,   0.114,   0.215,   0.522, 5,"""        """
1979-03-08T17:42:20.471,16486:26:001,1,   -7.248,   -2.791,   -2.734,    8.234,    8.259,-19.396,201.058,   0.133,   0.189,   0.634, 5,"""        """
1979-03-08T17:43:08.471,16486:27:001,1,   -5.750,   -2.775,   -4.135,    7.606,    7.626,-32.927,205.759,   0.697,   0.403,   0.139, 5,"""        """
1979-03-08T17:43:56.471,16486:28:001,1,   -3.002,   -2.167,   -4.344,    5.708,    5.827,-49.559,215.826,   1.360,   0.177,   0.160, 4,"""        """
1979-03-08T17:44:44.471,16486:29:001,1,   -0.475,   -0.692,   -1.958,    2.130,    2.174,-66.799,235.535,   0.481,   0.113,   0.230, 5,"""        """
1979-03-08T17:45:32.472,16486:30:001,1,    0.187,   -0.847,   -1.652,    1.866,    1.873,-62.302,282.424,   0.132,   0.072,   0.136, 5,"""        """
1979-03-08T17:46:20.472,16486:31:001,1,   -0.059,   -0.901,   -1.790,    2.005,    2.019,-63.236,266.267,   0.063,   0.154,   0.205, 5,"""        """
1979-03-08T17:47:08.472,16486:32:001,1,    0.155,   -1.056,   -1.336,    1.710,    1.712,-51.382,278.324,   0.091,   0.078,   0.093, 5,"""        """
1979-03-08T17:47:56.472,16486:33:001,1,   -0.269,   -1.191,   -1.561,    1.982,    1.985,-51.986,257.287,   0.146,   0.270,   0.400, 5,"""        """
1979-03-08T17:48:44.472,16486:34:001,1,   -0.077,   -1.630,   -2.831,    3.268,    3.280,-60.043,267.300,   0.273,   0.102,   0.225, 5,"""        """
1979-03-08T17:49:32.472,16486:35:001,1,    0.287,   -1.028,   -1.935,    2.210,    2.237,-61.123,285.587,   0.329,   0.222,   0.511, 5,"""        """
1979-03-08T17:50:20.472,16486:36:001,1,   -0.212,   -1.438,   -2.824,    3.176,    3.181,-62.755,261.635,   0.115,   0.178,   0.445, 5,"""        """
1979-03-08T17:51:08.472,16486:37:001,1,   -0.420,   -1.501,   -2.501,    2.947,    2.968,-58.067,254.358,   0.149,   0.445,   0.889, 5,"""        """
1979-03-08T17:51:56.472,16486:38:001,1,   -0.761,   -0.970,   -1.466,    1.915,    1.989,-49.941,231.900,   0.308,   0.439,   0.453, 5,"""        """
1979-03-08T17:52:44.472,16486:39:001,1,   -2.423,   -2.465,   -2.205,    4.100,    4.189,-32.530,225.491,   0.531,   0.854,   1.169, 5,"""        """
1979-03-08T17:53:32.472,16486:40:001,1,   -2.840,   -2.929,   -2.797,    4.947,    4.995,-34.429,225.880,   0.333,   0.169,   0.641, 5,"""        """
1979-03-08T17:54:20.473,16486:41:001,1,   -2.855,   -2.969,   -3.379,    5.327,    5.342,-39.365,226.125,   0.189,   0.198,   0.348, 5,"""        """
1979-03-08T17:55:08.473,16486:42:001,1,   -3.334,   -3.949,   -4.258,    6.696,    6.721,-39.486,229.827,   0.111,   0.611,   0.611, 5,"""        """
1979-03-08T17:55:56.473,16486:43:001,1,   -5.472,   -6.186,   -4.567,    9.438,    9.539,-28.942,228.501,   0.564,   1.190,   0.848, 5,"""        """
1979-03-08T17:56:44.473,16486:44:001,1,   -7.181,   -7.396,   -1.345,   10.396,   10.427, -7.433,225.846,   0.269,   0.442,   0.627, 5,"""        """
1979-03-08T17:57:32.473,16486:45:001,1,   -5.473,   -7.497,    0.010,    9.283,    9.344,  0.063,233.870,   0.749,   0.877,   0.240, 5,"""        """
1979-03-08T17:58:20.473,16486:46:001,1,   -5.076,   -8.779,   -1.345,   10.230,   10.276, -7.557,239.965,   0.548,   0.352,   0.733, 5,"""        """
1979-03-08T17:59:08.473,16486:47:001,1,   -5.144,   -6.726,   -7.161,   11.090,   11.342,-40.218,232.590,   0.324,   0.770,   2.408, 5,"""        """
1979-03-08T17:59:56.473,16486:48:001,1,   -5.437,   -5.555,  -10.192,   12.817,   12.821,-52.670,225.615,   0.208,   0.249,   0.196, 5,"""        """
1979-03-08T18:00:44.473,16486:49:001,1,   -6.262,   -5.106,  -10.773,   13.467,   13.471,-53.131,219.197,   0.359,   0.091,   0.065, 5,"""        """
1979-03-08T18:01:32.473,16486:50:001,1,   -7.085,   -4.415,  -11.180,   13.953,   13.955,-53.251,211.927,   0.165,   0.051,   0.158, 5,"""        """
1979-03-08T18:02:20.474,16486:51:001,1,   -7.253,   -3.284,  -11.676,   14.132,   14.132,-55.709,204.357,   0.032,   0.046,   0.073, 5,"""        """
1979-03-08T18:03:08.474,16486:52:001,1,   -8.009,   -1.933,  -11.468,   14.120,   14.130,-54.304,193.569,   0.317,   0.121,   0.443, 5,"""        """
1979-03-08T18:03:56.474,16486:53:001,1,   -8.705,   -1.432,   -7.935,   11.866,   11.893,-41.970,189.344,   1.592,   0.247,   1.685, 5,"""        """
1979-03-08T18:04:44.474,16486:54:001,1,   -2.908,   -0.466,   -2.208,    3.681,    3.852,-36.857,189.105,   0.511,   0.276,   1.354, 5,"""        """
1979-03-08T18:05:32.474,16486:55:001,1,   -3.711,   -0.786,   -2.398,    4.488,    4.523,-32.303,191.952,   0.280,   0.232,   0.621, 5,"""        """
1979-03-08T18:06:20.474,16486:56:001,1,   -1.634,    0.329,   -1.934,    2.553,    2.595,-49.245,168.609,   0.604,   0.261,   0.466, 5,"""        """
1979-03-08T18:07:08.474,16486:57:001,1,   -1.323,    0.902,   -0.766,    1.776,    1.794,-25.569,145.712,   0.204,   0.050,   0.178, 5,"""        """
1979-03-08T18:07:56.474,16486:58:001,1,    0.312,    1.433,   -1.901,    2.401,    2.608,-52.365, 77.723,   0.967,   0.349,   0.539, 5,"""        """
1979-03-08T18:08:44.474,16486:59:001,1,    1.050,    1.485,   -2.565,    3.144,    3.155,-54.661, 54.737,   0.254,   0.160,   0.160, 5,"""        """
1979-03-08T18:09:32.474,16487:00:001,1,    0.484,    1.187,   -3.954,    4.157,    4.239,-72.042, 67.810,   0.776,   0.235,   0.917, 5,"""        """
1979-03-08T18:10:20.475,16487:01:001,1,   -0.878,    1.427,   -6.330,    6.548,    6.557,-75.178,121.611,   0.325,   0.127,   0.075, 5,"""        """
1979-03-08T18:11:08.475,16487:02:001,1,   -0.539,    1.382,   -6.248,    6.422,    6.424,-76.642,111.311,   0.097,   0.118,   0.096, 5,"""        """
1979-03-08T18:11:56.475,16487:03:001,1,   -0.789,    0.905,   -5.682,    5.808,    5.817,-78.068,131.067,   0.216,   0.266,   0.297, 5,"""        """
1979-03-08T18:12:44.475,16487:04:001,1,   -0.351,    0.540,   -3.616,    3.673,    3.678,-79.901,123.017,   0.081,   0.176,   0.611, 5,"""        """
1979-03-08T18:13:32.475,16487:05:001,1,    0.178,    0.224,   -2.220,    2.238,    2.301,-82.658, 51.624,   0.426,   0.331,   0.101, 5,"""        """
1979-03-08T18:14:20.475,16487:06:001,1,   -1.712,   -0.825,   -2.526,    3.161,    3.752,-53.040,205.713,   2.119,   1.448,   1.623, 5,"""        """
1979-03-08T18:15:08.475,16487:07:001,1,   -3.628,   -2.992,   -3.971,    6.155,    6.206,-40.179,219.515,   0.153,   0.668,   0.421, 5,"""        """
